name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Seoul,South Korea",2022-08-22,86.2,73.4,80.8,93.3,73.4,83.9,72.1,75.2,0.107,100,16.67,rain,0,0,14.5,9.1,234.7,1003.9,78.9,11.5,187.3,16.2,7,10,2022-08-22T05:53:22,2022-08-22T19:16:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-23,86,72.2,77.7,90.9,72.2,78.9,69.1,76.4,0.097,100,29.17,rain,0,0,11.4,8.8,319.7,1005.4,70.4,10.6,261.7,22.5,9,10,2022-08-23T05:54:13,2022-08-23T19:14:43,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-24,81.7,72.2,76.5,84.1,72.2,76.9,64.4,66.3,0,0,0,,0,0,9.4,8.6,78.1,1007.6,73.4,12,123,10.8,6,10,2022-08-24T05:55:04,2022-08-24T19:13:20,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-25,75.2,70,72.4,75.2,70,72.4,65,77.8,0.064,100,16.67,rain,0,0,12.5,6.8,248.5,1007.4,86.1,11.5,92,7.8,4,10,2022-08-25T05:55:54,2022-08-25T19:11:57,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-26,82.5,68,74.5,84.5,68,74.9,65.7,74.8,0,0,0,,0,0,15.2,9.1,269.1,1007,60.8,11.7,271.4,23.6,9,10,2022-08-26T05:56:45,2022-08-26T19:10:33,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-27,77.2,64.1,71.1,77.2,64.1,71.1,57.1,63.3,0.672,100,8.33,rain,0,0,18.3,10.9,293.3,1009.6,39.3,11.3,293,25.2,9,10,2022-08-27T05:57:35,2022-08-27T19:09:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-28,82.6,61.3,72.2,81.9,61.3,72.1,56.4,59.4,0,0,0,,0,0,6.7,5.7,58.6,1014.3,47.6,12.2,273.3,23.6,9,10,2022-08-28T05:58:26,2022-08-28T19:07:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-29,72.4,67.3,70,72.4,67.3,70,61.2,74,0.083,100,37.5,rain,0,0,14.5,8,71.1,1015.3,94.4,12.1,33.5,2.9,2,10,2022-08-29T05:59:16,2022-08-29T19:06:17,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-08-30,68.6,64.1,66.5,68.6,64.1,66.5,64.6,93.8,1.401,100,87.5,rain,0,0,12.5,7.7,55.3,1011.6,99.5,7.6,12.6,1,1,10,2022-08-30T06:00:07,2022-08-30T19:04:50,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-08-31,76.7,67.4,71,76.7,67.4,71,65.7,83.9,0.096,100,8.33,rain,0,0,7.4,8.4,24.2,1008.4,80,11.6,156.4,13.5,7,10,2022-08-31T06:00:57,2022-08-31T19:03:23,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-01,86.3,65.3,74.9,88.1,65.3,75.4,64.4,72.3,0,0,0,,0,0,11.6,8,344.9,1012.8,30.6,12,263.6,22.8,9,10,2022-09-01T06:01:47,2022-09-01T19:01:56,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-02,85.3,68.8,76.5,86.5,68.8,76.8,62.2,62.8,0,0,0,,0,0,17.2,9.6,62.3,1015.5,41.5,11.9,271.1,23.6,9,10,2022-09-02T06:02:37,2022-09-02T19:00:27,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-03,84.2,69.1,75.3,86.1,69.1,75.8,61.3,61.9,0,0,0,,0,0,16.6,11,62.5,1014.2,65.2,12,220.2,19.1,8,10,2022-09-03T06:03:27,2022-09-03T18:58:58,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-04,75.2,68,72.1,75.2,68,72.1,67.3,85.6,1.279,100,62.5,rain,0,0,34,9.7,64.8,1009.4,94.2,9.6,30.8,2.7,2,10,2022-09-04T06:04:17,2022-09-04T18:57:29,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-05,72.7,64.1,67.3,72.7,64.1,67.3,66,95.6,4.434,100,95.83,rain,0,0,32.9,13.8,39.9,1007.4,99.9,5.4,3.9,0.3,0,10,2022-09-05T06:05:07,2022-09-05T18:55:59,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-06,79.1,62.9,69.4,79.1,62.9,69.4,61.5,78.4,1.272,100,41.67,rain,0,0,33.8,15.6,312.8,1004.3,52.7,9.5,203.7,17.7,8,10,2022-09-06T06:05:57,2022-09-06T18:54:29,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-07,82.1,64.7,73,81.4,64.7,72.9,59.1,65.6,0,0,0,,0,0,15.7,7.7,269.4,1016.2,28.4,11,273.5,23.6,9,10,2022-09-07T06:06:47,2022-09-07T18:52:59,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-08,84.7,62.2,73.4,84.4,62.2,73.4,60.3,65.8,0,0,0,,0,0,11.4,5.7,358,1017.7,25.8,11.8,269.9,23.3,9,10,2022-09-08T06:07:37,2022-09-08T18:51:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-09,87,65.8,75.8,85.8,65.8,75.6,60,61.3,0,0,0,,0,0,9.2,6.4,51.1,1016.9,51.6,11.9,227.8,19.7,8,10,2022-09-09T06:08:27,2022-09-09T18:49:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-10,82.8,66.6,74.4,82.4,66.6,74.3,54.6,50.7,0,0,0,,0,0,12.8,8.5,61.5,1017.2,82.9,12,181,15.8,6,10,2022-09-10T06:09:17,2022-09-10T18:48:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-11,79.3,69.1,74,79.3,69.1,74,62.5,67.9,0.005,100,8.33,rain,0,0,7.4,6.7,58.7,1014.9,88.4,12.1,154.2,13.3,7,10,2022-09-11T06:10:07,2022-09-11T18:46:53,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-12,81.2,68.6,74.8,83.7,68.6,75.3,66.3,75.5,0,0,0,,0,0,6.9,5.7,17.4,1013.8,82.6,12,162.5,14.1,5,10,2022-09-12T06:10:57,2022-09-12T18:45:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-09-13,79.5,71.2,75.6,79.5,71.2,75.6,66.6,74,0,0,0,,0,0,14.5,7.8,56.1,1015.4,94.1,12.1,132.8,11.5,6,10,2022-09-13T06:11:47,2022-09-13T18:43:49,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-14,82.1,73.3,76.4,83.6,73.3,76.6,59.9,57,0,0,0,,0,0,28.6,15.5,62.1,1015.7,92.1,12.1,131.8,11.3,5,10,2022-09-14T06:12:37,2022-09-14T18:42:16,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-15,82.8,71.7,77.2,85.2,71.7,77.9,64.5,65.4,0,0,0,,0,0,20.8,10.1,67.3,1011.2,80.8,12,186.3,16.2,7,10,2022-09-15T06:13:27,2022-09-15T18:40:44,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-16,84.8,74.4,78.6,91.3,74.4,79.9,70.3,76.3,0.354,100,25,rain,0,0,17.4,8.2,100.4,1007.2,91.8,10.5,195.5,16.8,8,10,2022-09-16T06:14:17,2022-09-16T18:39:11,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-17,84.5,74,77.9,90.7,74,79.6,72.4,83.6,0.368,100,12.5,rain,0,0,6.5,6.6,262.1,1007.9,84.3,9.5,171.6,14.9,7,10,2022-09-17T06:15:07,2022-09-17T18:37:38,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-09-18,90.1,73.6,80.5,97.5,73.6,83.3,71.5,75.5,0,0,0,,0,0,20.8,8.8,43,1004.1,69.3,11.9,231.8,19.9,8,10,2022-09-18T06:15:57,2022-09-18T18:36:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-19,84.8,68.5,77.2,86.8,68.5,77.7,63.7,63.8,0,0,0,,0,0,22.8,12.6,31.9,1001.2,59.2,12.1,204.1,17.6,8,10,2022-09-19T06:16:48,2022-09-19T18:34:32,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-20,75.7,60.9,68.1,75.7,60.9,68.1,51.6,56.9,0,0,0,,0,0,16.8,6.9,29.3,1012.7,35.2,12.1,234.5,20.3,8,10,2022-09-20T06:17:38,2022-09-20T18:32:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-21,77.1,56.1,66.8,77.1,56.1,66.8,49.9,56,0,0,0,,0,0,6.3,6.5,97.2,1016.6,7.5,11.8,246.6,21.3,8,10,2022-09-21T06:18:29,2022-09-21T18:31:26,0.85,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-22,76.3,58,67.2,76.3,58,67.2,52.5,60,0,0,0,,0,0,10.3,6.9,80.4,1015.2,45.1,12.1,227.5,19.8,8,10,2022-09-22T06:19:19,2022-09-22T18:29:53,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-23,70.8,59.2,64.4,70.8,59.2,64.4,52.7,66.7,0.002,100,4.17,rain,0,0,27.5,14.7,257.3,1012.4,33.7,12.1,187.8,16.2,7,10,2022-09-23T06:20:10,2022-09-23T18:28:20,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-24,75.4,54.5,64.6,75.4,54.5,64.6,51.4,64.1,0,0,0,,0,0,17.7,8.5,282,1016.5,30.2,12.1,236.5,20.6,8,10,2022-09-24T06:21:01,2022-09-24T18:26:47,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-25,77,59.9,67.6,77,59.9,67.6,53.7,63.4,0,0,0,,0,0,8.7,5.8,6.1,1016.1,70.2,12,205.8,17.7,8,10,2022-09-25T06:21:52,2022-09-25T18:25:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-26,77.3,59.1,67.8,77.3,59.1,67.8,51.6,58.6,0,0,0,,0,0,10.5,5.9,327,1016.6,76.5,11.9,207.8,17.8,8,10,2022-09-26T06:22:43,2022-09-26T18:23:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-27,81.7,57.8,69.3,80.7,57.8,69.2,53.4,60.2,0,0,0,,0,0,6.9,6.3,33.9,1015.5,16,11.9,235.6,20.5,8,10,2022-09-27T06:23:34,2022-09-27T18:22:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-09-28,78.1,60.9,68.6,78.1,60.9,68.6,57.9,69.6,0,0,0,,0,0,6.7,5.5,14.6,1013.5,47.7,10.7,156.3,13.4,6,10,2022-09-28T06:24:26,2022-09-28T18:20:38,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-09-29,79,61.6,68.9,79,61.6,68.9,59,73.3,0,0,0,,0,0,7.4,6.3,275.9,1014.4,22.4,5.8,228.2,19.7,8,10,2022-09-29T06:25:17,2022-09-29T18:19:06,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-09-30,81.7,59.3,69.4,80.9,59.3,69.3,57.5,68.5,0,0,0,,0,0,7.2,5.3,318.5,1015.8,5.1,8.5,226.4,19.3,8,10,2022-09-30T06:26:09,2022-09-30T18:17:34,0.15,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-01,81.4,58.5,69.5,80.5,58.5,69.4,55.5,64,0,0,0,,0,0,6.7,5.6,332.4,1017.3,54.2,9.3,207.1,17.9,8,10,2022-10-01T06:27:01,2022-10-01T18:16:03,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-02,71.7,62.9,67.3,71.7,62.9,67.3,59.1,75.6,0.041,100,4.17,rain,0,0,22.4,8.8,60.8,1016.1,93.4,9.7,54.5,4.6,5,10,2022-10-02T06:27:54,2022-10-02T18:14:32,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,RKSM,47110099999,47119099999,47127043216,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-03,73.9,63.7,69.6,73.9,63.7,69.6,68.9,97.5,0.074,100,12.5,rain,0,0,38.5,10.3,187.4,1011.6,99.9,3.4,11.7,1,1,10,2022-10-03T06:28:46,2022-10-03T18:13:01,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-04,73.5,58.3,65.4,73.5,58.3,65.4,60.3,84.1,0.027,100,8.33,rain,0,0,35.8,11.9,277.6,1011.8,97.4,10.8,155.2,13.3,7,10,2022-10-04T06:29:39,2022-10-04T18:11:31,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-05,69.9,57.4,61.8,69.9,57.4,61.8,52.7,72.9,0.054,100,4.17,rain,0,0,10.1,6.5,45,1019,87.6,11.7,165.8,14.3,7,10,2022-10-05T06:30:32,2022-10-05T18:10:01,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-06,65.6,55,60.3,65.6,55,60.3,52.6,76.1,0,0,0,rain,0,0,9.2,6.6,30.9,1019.3,85,11.9,143.4,12.3,7,10,2022-10-06T06:31:26,2022-10-06T18:08:32,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47097099999,47110099999,47119099999,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-07,65,52.1,58.3,65,52.1,58.3,48,69.7,0,0,0,rain,0,0,11.4,8.6,300.6,1019.7,49.5,12,146.5,12.7,7,10,2022-10-07T06:32:19,2022-10-07T18:07:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-08,70.6,51.9,59.9,70.6,51.9,59.9,47.4,64.6,0,0,0,,0,0,19.5,7.2,63.1,1023.7,35,12,208,18,7,10,2022-10-08T06:33:13,2022-10-08T18:05:35,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-09,58.1,51.5,56.2,58.1,51.5,56.2,50.8,82.8,0.677,100,50,rain,0,0,21.9,10.2,97.8,1018.3,95.8,9.3,16,1.2,1,10,2022-10-09T06:34:07,2022-10-09T18:04:07,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-10,52.8,46.7,49.9,52.8,43.1,48.3,41.9,74.3,0.007,100,20.83,rain,0,0,29.3,12,264.2,1013.6,70.3,12.1,59.5,5.2,4,10,2022-10-10T06:35:02,2022-10-10T18:02:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-11,61,45.3,52,61,42.7,51,41.4,67.9,0.004,100,8.33,rain,0,0,25.3,8.9,286.1,1021,26.3,12,205,17.6,7,10,2022-10-11T06:35:57,2022-10-11T18:01:13,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-12,68.9,43.9,56,68.9,41.4,55.6,44.8,68.3,0,0,0,,0,0,5.4,6.6,57.5,1026.3,1,11.9,206.2,17.9,7,10,2022-10-12T06:36:52,2022-10-12T17:59:47,0.57,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-13,72.5,51.3,61,72.5,51.3,61,49.8,68.9,0,0,0,,0,0,8.3,5.8,55.9,1025.1,27.5,11.9,198.8,17.3,7,10,2022-10-13T06:37:47,2022-10-13T17:58:22,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-14,73.4,53.7,62.3,73.4,53.7,62.3,53.2,73.5,0,0,0,,0,0,7.8,4.9,342.1,1020.2,80.5,10.9,179.9,15.6,7,10,2022-10-14T06:38:43,2022-10-14T17:56:57,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47119099999,RKSI,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-15,75.4,55,64.4,75.4,55,64.4,53.1,68.6,0,0,0,,0,0,5.6,5.9,326.4,1018.7,66.4,11.9,183.2,15.7,7,10,2022-10-15T06:39:39,2022-10-15T17:55:33,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-10-16,68.2,59.2,62.6,68.2,59.2,62.6,54,73.5,0,0,0,,0,0,12.1,6.8,327.4,1018,92.2,11.7,112.3,9.8,4,10,2022-10-16T06:40:36,2022-10-16T17:54:10,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-17,59.2,46.7,53.6,59.2,44,53.1,33.5,49.1,0,0,0,,0,0,22.6,14,298.7,1019.6,28.8,9.6,201.9,17.4,7,10,2022-10-17T06:41:33,2022-10-17T17:52:48,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,RKSM,47110099999,47119099999,RKSI,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-18,57.4,40.4,49.1,57.4,39.8,48.4,31.6,52.2,0,0,0,,0,0,18.8,8.6,290.1,1022.8,0.3,11.2,197.6,16.9,7,10,2022-10-18T06:42:30,2022-10-18T17:51:26,0.75,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,RKSI,47116599999,47099099999,47104099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-19,61.8,40.2,50.5,61.8,38.5,50,34,55.3,0,0,0,,0,0,13.4,6.3,294.5,1025.7,0.4,11.8,193.3,16.8,7,10,2022-10-19T06:43:27,2022-10-19T17:50:06,0.8,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-20,67.3,43.2,54.6,67.3,42,54.1,41.3,63.8,0,0,0,,0,0,8.3,5.4,307.4,1027.6,19,11.7,191.3,16.3,7,10,2022-10-20T06:44:25,2022-10-20T17:48:46,0.83,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-21,69.1,43,57.1,69.1,43,57,44.9,67,0,0,0,,0,0,9.8,6,254.8,1024.5,52.7,8.5,181.8,15.7,7,10,2022-10-21T06:45:23,2022-10-21T17:47:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47119099999,RKSI,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-10-22,68.8,51,58.7,68.8,51,58.7,50.5,75.5,0,0,0,rain,0,0,10.7,7.7,275,1021,47.2,8.5,179.7,15.5,7,10,2022-10-22T06:46:22,2022-10-22T17:46:10,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2022-10-23,65.3,51.4,57.9,65.3,51.4,57.9,45.1,66.3,0,0,0,rain,0,0,19.9,8.8,287.2,1018.8,41,8.7,179.6,15.4,7,10,2022-10-23T06:47:21,2022-10-23T17:44:53,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47099099999,47108099999"
